stamp,joint1_to_base,joint2_to_joint1,joint3_to_joint2,joint4_to_joint3,joint5_to_joint4,joint6_to_joint5,gripper_controller
110.940,0.1922,-0.0324,0.1950,0.0073,1.3993,1.7611,-0.4400
110.952,0.1921,-0.0331,0.1932,0.0074,1.4020,1.7611,-0.4400
110.964,0.1921,-0.0337,0.1913,0.0074,1.4048,1.7611,-0.4400
110.976,0.1921,-0.0344,0.1894,0.0075,1.4076,1.7611,-0.4400
110.988,0.1920,-0.0351,0.1875,0.0075,1.4103,1.7611,-0.4400
111.000,0.1920,-0.0358,0.1856,0.0076,1.4131,1.7611,-0.4400
111.012,0.1920,-0.0365,0.1837,0.0077,1.4158,1.7611,-0.4400
111.024,0.1919,-0.0372,0.1818,0.0077,1.4186,1.7611,-0.4400
111.036,0.1919,-0.0379,0.1799,0.0078,1.4214,1.7611,-0.4400
111.048,0.1919,-0.0385,0.1780,0.0079,1.4241,1.7611,-0.4400
111.060,0.1918,-0.0392,0.1761,0.0079,1.4269,1.7611,-0.4400
111.072,0.1918,-0.0399,0.1742,0.0080,1.4296,1.7611,-0.4400
111.084,0.1918,-0.0406,0.1723,0.0081,1.4324,1.7611,-0.4400
111.096,0.1918,-0.0413,0.1704,0.0081,1.4352,1.7611,-0.4400
111.108,0.1917,-0.0420,0.1685,0.0082,1.4379,1.7611,-0.4400
111.120,0.1917,-0.0426,0.1666,0.0083,1.4407,1.7611,-0.4400
111.132,0.1917,-0.0433,0.1647,0.0083,1.4434,1.7611,-0.4400
111.144,0.1916,-0.0440,0.1628,0.0084,1.4462,1.7611,-0.4400
111.156,0.1916,-0.0447,0.1609,0.0085,1.4490,1.7611,-0.4400
111.168,0.1916,-0.0454,0.1590,0.0085,1.4517,1.7611,-0.4400
111.180,0.1915,-0.0461,0.1571,0.0086,1.4545,1.7611,-0.4400
111.192,0.1915,-0.0468,0.1552,0.0087,1.4572,1.7611,-0.4400
111.204,0.1915,-0.0474,0.1533,0.0087,1.4600,1.7611,-0.4400
111.216,0.1914,-0.0481,0.1514,0.0088,1.4628,1.7611,-0.4400
111.228,0.1914,-0.0488,0.1495,0.0089,1.4655,1.7611,-0.4400
111.240,0.1914,-0.0495,0.1476,0.0089,1.4683,1.7611,-0.4400
111.252,0.1914,-0.0502,0.1457,0.0090,1.4710,1.7611,-0.4400
111.264,0.1913,-0.0509,0.1439,0.0090,1.4738,1.7611,-0.4400
111.276,0.1913,-0.0516,0.1420,0.0091,1.4766,1.7611,-0.4400
111.288,0.1913,-0.0522,0.1401,0.0092,1.4793,1.7611,-0.4400
111.300,0.1912,-0.0529,0.1382,0.0092,1.4821,1.7611,-0.4400
111.312,0.1912,-0.0536,0.1363,0.0093,1.4848,1.7611,-0.4400
111.324,0.1912,-0.0543,0.1344,0.0094,1.4876,1.7611,-0.4400
111.336,0.1911,-0.0550,0.1325,0.0094,1.4904,1.7611,-0.4400
111.348,0.1911,-0.0557,0.1306,0.0095,1.4931,1.7611,-0.4400
111.360,0.1911,-0.0564,0.1287,0.0096,1.4959,1.7611,-0.4400
111.372,0.1910,-0.0570,0.1268,0.0096,1.4986,1.7611,-0.4400
111.384,0.1910,-0.0577,0.1249,0.0097,1.5014,1.7611,-0.4400
111.396,0.1910,-0.0584,0.1230,0.0098,1.5042,1.7611,-0.4400
111.408,0.1910,-0.0591,0.1211,0.0098,1.5069,1.7611,-0.4400
111.420,0.1909,-0.0598,0.1192,0.0099,1.5097,1.7611,-0.4400
111.432,0.1909,-0.0605,0.1173,0.0100,1.5124,1.7611,-0.4400
111.444,0.1909,-0.0612,0.1154,0.0100,1.5152,1.7611,-0.4400
111.456,0.1908,-0.0618,0.1135,0.0101,1.5180,1.7611,-0.4400
111.468,0.1908,-0.0625,0.1116,0.0102,1.5207,1.7611,-0.4400
111.480,0.1908,-0.0632,0.1097,0.0102,1.5235,1.7611,-0.4400
111.492,0.1907,-0.0639,0.1078,0.0103,1.5262,1.7611,-0.4400
111.504,0.1907,-0.0646,0.1059,0.0103,1.5290,1.7611,-0.4400
111.516,0.1907,-0.0652,0.1043,0.0104,1.5314,1.7611,-0.4400
111.528,0.1907,-0.0657,0.1028,0.0105,1.5336,1.7611,-0.4400
111.540,0.1906,-0.0662,0.1015,0.0105,1.5354,1.7611,-0.4400
111.552,0.1906,-0.0666,0.1004,0.0105,1.5371,1.7611,-0.4400
111.564,0.1906,-0.0670,0.0994,0.0106,1.5386,1.7611,-0.4400
111.576,0.1906,-0.0673,0.0985,0.0106,1.5398,1.7611,-0.4400
111.588,0.1906,-0.0676,0.0977,0.0106,1.5410,1.7611,-0.4400
111.600,0.1906,-0.0678,0.0970,0.0107,1.5420,1.7611,-0.4400
111.612,0.1906,-0.0680,0.0964,0.0107,1.5428,1.7611,-0.4400
111.624,0.1905,-0.0682,0.0959,0.0107,1.5436,1.7611,-0.4400
111.636,0.1905,-0.0684,0.0954,0.0107,1.5443,1.7611,-0.4400
111.648,0.1905,-0.0685,0.0950,0.0107,1.5449,1.7611,-0.4400
111.660,0.1905,-0.0687,0.0947,0.0107,1.5454,1.7611,-0.4400
111.672,0.1905,-0.0688,0.0943,0.0107,1.5459,1.7611,-0.4400
111.684,0.1905,-0.0689,0.0941,0.0108,1.5463,1.7611,-0.4400
111.696,0.1905,-0.0690,0.0938,0.0108,1.5466,1.7611,-0.4400
111.708,0.1905,-0.0690,0.0936,0.0108,1.5469,1.7611,-0.4400
111.720,0.1905,-0.0691,0.0934,0.0108,1.5472,1.7611,-0.4400
111.732,0.1905,-0.0692,0.0933,0.0108,1.5475,1.7611,-0.4400
111.744,0.1905,-0.0692,0.0931,0.0108,1.5477,1.7611,-0.4400
111.756,0.1905,-0.0693,0.0930,0.0108,1.5479,1.7611,-0.4400
111.768,0.1905,-0.0693,0.0929,0.0108,1.5480,1.7611,-0.4400
111.780,0.1905,-0.0693,0.0928,0.0108,1.5482,1.7611,-0.4400
111.792,0.1905,-0.0694,0.0927,0.0108,1.5483,1.7611,-0.4400
111.804,0.1905,-0.0694,0.0926,0.0108,1.5484,1.7611,-0.4400
111.816,0.1905,-0.0694,0.0925,0.0108,1.5485,1.7611,-0.4400
111.828,0.1905,-0.0694,0.0925,0.0108,1.5486,1.7611,-0.4400
111.840,0.1905,-0.0695,0.0924,0.0108,1.5487,1.7611,-0.4400
111.852,0.1905,-0.0695,0.0924,0.0108,1.5487,1.7611,-0.4400
111.864,0.1905,-0.0695,0.0923,0.0108,1.5488,1.7611,-0.4400
111.876,0.1905,-0.0695,0.0923,0.0108,1.5489,1.7611,-0.4400
111.888,0.1905,-0.0695,0.0923,0.0108,1.5489,1.7611,-0.4400
111.900,0.1905,-0.0695,0.0922,0.0108,1.5489,1.7611,-0.4400
111.912,0.1905,-0.0695,0.0922,0.0108,1.5490,1.7611,-0.4400
111.924,0.1905,-0.0695,0.0922,0.0108,1.5490,1.7611,-0.4400
111.936,0.1905,-0.0696,0.0922,0.0108,1.5490,1.7611,-0.4400
111.948,0.1905,-0.0696,0.0921,0.0108,1.5491,1.7611,-0.4400
111.960,0.1905,-0.0696,0.0921,0.0108,1.5491,1.7611,-0.4400
111.972,0.1905,-0.0696,0.0921,0.0108,1.5491,1.7611,-0.4400
111.984,0.1905,-0.0696,0.0921,0.0108,1.5491,1.7611,-0.4400
111.996,0.1905,-0.0696,0.0921,0.0108,1.5491,1.7611,-0.4400
112.008,0.1905,-0.0696,0.0921,0.0108,1.5491,1.7611,-0.4400
112.020,0.1905,-0.0696,0.0921,0.0108,1.5492,1.7611,-0.4400
112.032,0.1905,-0.0696,0.0921,0.0108,1.5492,1.7611,-0.4400
112.044,0.1905,-0.0696,0.0921,0.0108,1.5492,1.7611,-0.4400
112.056,0.1902,-0.0696,0.0921,0.0108,1.5492,1.7613,-0.4400
112.068,0.1895,-0.0695,0.0920,0.0108,1.5492,1.7616,-0.4400
112.080,0.1886,-0.0695,0.0920,0.0108,1.5491,1.7620,-0.4400
112.092,0.1875,-0.0694,0.0920,0.0108,1.5491,1.7626,-0.4400
112.104,0.1862,-0.0694,0.0919,0.0108,1.5491,1.7633,-0.4400
112.116,0.1847,-0.0693,0.0918,0.0108,1.5491,1.7640,-0.4400
112.128,0.1831,-0.0692,0.0918,0.0107,1.5491,1.7648,-0.4400
112.140,0.1813,-0.0691,0.0917,0.0107,1.5491,1.7657,-0.4400
112.152,0.1794,-0.0690,0.0916,0.0107,1.5491,1.7667,-0.4400
112.164,0.1774,-0.0689,0.0915,0.0107,1.5490,1.7677,-0.4400
112.176,0.1753,-0.0688,0.0915,0.0107,1.5490,1.7688,-0.4400
112.188,0.1731,-0.0687,0.0914,0.0106,1.5490,1.7699,-0.4400
112.200,0.1709,-0.0686,0.0913,0.0106,1.5490,1.7710,-0.4400
112.212,0.1686,-0.0685,0.0912,0.0106,1.5489,1.7722,-0.4400
112.224,0.1662,-0.0684,0.0911,0.0106,1.5489,1.7734,-0.4400
112.236,0.1638,-0.0683,0.0910,0.0105,1.5489,1.7746,-0.4400
112.248,0.1613,-0.0682,0.0909,0.0105,1.5489,1.7759,-0.4400
112.260,0.1588,-0.0680,0.0908,0.0105,1.5488,1.7772,-0.4400
112.272,0.1563,-0.0679,0.0907,0.0105,1.5488,1.7784,-0.4400
112.284,0.1537,-0.0678,0.0906,0.0104,1.5488,1.7797,-0.4400
112.296,0.1511,-0.0677,0.0905,0.0104,1.5488,1.7811,-0.4400
112.308,0.1485,-0.0675,0.0904,0.0104,1.5487,1.7824,-0.4400
112.320,0.1459,-0.0674,0.0903,0.0104,1.5487,1.7837,-0.4400
112.332,0.1432,-0.0673,0.0902,0.0103,1.5487,1.7851,-0.4400
112.344,0.1405,-0.0672,0.0901,0.0103,1.5487,1.7864,-0.4400
112.356,0.1379,-0.0670,0.0900,0.0103,1.5486,1.7878,-0.4400
112.368,0.1352,-0.0669,0.0898,0.0103,1.5486,1.7891,-0.4400
112.380,0.1325,-0.0668,0.0897,0.0102,1.5486,1.7905,-0.4400
112.392,0.1298,-0.0666,0.0896,0.0102,1.5486,1.7919,-0.4400
112.404,0.1270,-0.0665,0.0895,0.0102,1.5485,1.7933,-0.4400
112.416,0.1243,-0.0664,0.0894,0.0101,1.5485,1.7946,-0.4400
112.428,0.1216,-0.0662,0.0893,0.0101,1.5485,1.7960,-0.4400
112.440,0.1188,-0.0661,0.0892,0.0101,1.5484,1.7974,-0.4400
112.452,0.1161,-0.0660,0.0891,0.0101,1.5484,1.7988,-0.4400
112.464,0.1134,-0.0658,0.0890,0.0100,1.5484,1.8002,-0.4400
112.476,0.1106,-0.0657,0.0888,0.0100,1.5484,1.8016,-0.4400
112.488,0.1078,-0.0656,0.0887,0.0100,1.5483,1.8030,-0.4400
112.500,0.1051,-0.0654,0.0886,0.0099,1.5483,1.8044,-0.4400
112.512,0.1023,-0.0653,0.0885,0.0099,1.5483,1.8058,-0.4400
112.524,0.0996,-0.0652,0.0884,0.0099,1.5483,1.8072,-0.4400
112.536,0.0968,-0.0650,0.0883,0.0099,1.5482,1.8086,-0.4400
112.548,0.0940,-0.0649,0.0882,0.0098,1.5482,1.8100,-0.4400
112.560,0.0913,-0.0648,0.0881,0.0098,1.5482,1.8114,-0.4400
112.572,0.0885,-0.0646,0.0880,0.0098,1.5481,1.8128,-0.4400
112.584,0.0857,-0.0645,0.0878,0.0097,1.5481,1.8142,-0.4400
112.596,0.0830,-0.0643,0.0877,0.0097,1.5481,1.8156,-0.4400
112.608,0.0802,-0.0642,0.0876,0.0097,1.5481,1.8170,-0.4400
112.620,0.0774,-0.0641,0.0875,0.0097,1.5480,1.8184,-0.4400
112.632,0.0746,-0.0639,0.0874,0.0096,1.5480,1.8198,-0.4400
112.644,0.0719,-0.0638,0.0873,0.0096,1.5480,1.8213,-0.4400
112.656,0.0691,-0.0637,0.0872,0.0096,1.5480,1.8227,-0.4400
112.668,0.0663,-0.0635,0.0871,0.0095,1.5479,1.8241,-0.4400
112.680,0.0635,-0.0634,0.0869,0.0095,1.5479,1.8255,-0.4400
112.692,0.0608,-0.0633,0.0868,0.0095,1.5479,1.8269,-0.4400
112.704,0.0580,-0.0631,0.0867,0.0095,1.5478,1.8283,-0.4400
112.716,0.0552,-0.0630,0.0866,0.0094,1.5478,1.8297,-0.4400
112.728,0.0524,-0.0629,0.0865,0.0094,1.5478,1.8311,-0.4400
112.740,0.0496,-0.0627,0.0864,0.0094,1.5478,1.8325,-0.4400
112.752,0.0469,-0.0626,0.0863,0.0093,1.5477,1.8339,-0.4400
112.764,0.0441,-0.0624,0.0862,0.0093,1.5477,1.8353,-0.4400
112.776,0.0413,-0.0623,0.0860,0.0093,1.5477,1.8367,-0.4400
112.788,0.0385,-0.0622,0.0859,0.0093,1.5476,1.8382,-0.4400
112.800,0.0358,-0.0620,0.0858,0.0092,1.5476,1.8396,-0.4400
112.812,0.0330,-0.0619,0.0857,0.0092,1.5476,1.8410,-0.4400
112.824,0.0302,-0.0618,0.0856,0.0092,1.5476,1.8424,-0.4400
112.836,0.0274,-0.0616,0.0855,0.0091,1.5475,1.8438,-0.4400
112.848,0.0246,-0.0615,0.0854,0.0091,1.5475,1.8452,-0.4400
112.860,0.0219,-0.0614,0.0853,0.0091,1.5475,1.8466,-0.4400
112.872,0.0191,-0.0612,0.0852,0.0091,1.5475,1.8480,-0.4400
112.884,0.0163,-0.0611,0.0850,0.0090,1.5474,1.8494,-0.4400
112.896,0.0135,-0.0610,0.0849,0.0090,1.5474,1.8508,-0.4400
112.908,0.0107,-0.0608,0.0848,0.0090,1.5474,1.8523,-0.4400
112.920,0.0080,-0.0607,0.0847,0.0089,1.5473,1.8537,-0.4400
112.932,0.0052,-0.0606,0.0846,0.0089,1.5473,1.8551,-0.4400
112.944,0.0024,-0.0604,0.0845,0.0089,1.5473,1.8565,-0.4400
112.956,-0.0004,-0.0603,0.0844,0.0089,1.5473,1.8579,-0.4400
112.968,-0.0032,-0.0601,0.0843,0.0088,1.5472,1.8593,-0.4400
112.980,-0.0059,-0.0600,0.0841,0.0088,1.5472,1.8607,-0.4400
112.992,-0.0087,-0.0599,0.0840,0.0088,1.5472,1.8621,-0.4400
113.004,-0.0115,-0.0597,0.0839,0.0087,1.5471,1.8635,-0.4400
113.016,-0.0143,-0.0596,0.0838,0.0087,1.5471,1.8649,-0.4400
113.028,-0.0171,-0.0595,0.0837,0.0087,1.5471,1.8664,-0.4400
113.040,-0.0198,-0.0593,0.0836,0.0087,1.5471,1.8678,-0.4400
113.052,-0.0226,-0.0592,0.0835,0.0086,1.5470,1.8692,-0.4400
113.064,-0.0254,-0.0591,0.0834,0.0086,1.5470,1.8706,-0.4400
113.076,-0.0282,-0.0589,0.0832,0.0086,1.5470,1.8720,-0.4400
113.088,-0.0309,-0.0588,0.0831,0.0085,1.5469,1.8734,-0.4400
113.100,-0.0337,-0.0587,0.0830,0.0085,1.5469,1.8748,-0.4400
113.112,-0.0365,-0.0585,0.0829,0.0085,1.5469,1.8762,-0.4400
113.124,-0.0393,-0.0584,0.0828,0.0085,1.5469,1.8776,-0.4400
113.136,-0.0421,-0.0582,0.0827,0.0084,1.5468,1.8790,-0.4400
113.148,-0.0448,-0.0581,0.0826,0.0084,1.5468,1.8804,-0.4400
113.160,-0.0476,-0.0580,0.0825,0.0084,1.5468,1.8819,-0.4400
113.172,-0.0504,-0.0578,0.0823,0.0083,1.5468,1.8833,-0.4400
113.184,-0.0532,-0.0577,0.0822,0.0083,1.5467,1.8847,-0.4400
113.196,-0.0560,-0.0576,0.0821,0.0083,1.5467,1.8861,-0.4400
113.208,-0.0587,-0.0574,0.0820,0.0083,1.5467,1.8875,-0.4400
113.220,-0.0615,-0.0573,0.0819,0.0082,1.5466,1.8889,-0.4400
113.232,-0.0643,-0.0572,0.0818,0.0082,1.5466,1.8903,-0.4400
113.244,-0.0671,-0.0570,0.0817,0.0082,1.5466,1.8917,-0.4400
113.256,-0.0699,-0.0569,0.0816,0.0081,1.5466,1.8931,-0.4400
113.268,-0.0726,-0.0568,0.0814,0.0081,1.5465,1.8945,-0.4400
113.280,-0.0754,-0.0566,0.0813,0.0081,1.5465,1.8960,-0.4400
113.292,-0.0782,-0.0565,0.0812,0.0081,1.5465,1.8974,-0.4400
113.304,-0.0810,-0.0564,0.0811,0.0080,1.5464,1.8988,-0.4400
113.316,-0.0838,-0.0562,0.0810,0.0080,1.5464,1.9002,-0.4400
113.328,-0.0865,-0.0561,0.0809,0.0080,1.5464,1.9016,-0.4400
113.340,-0.0893,-0.0559,0.0808,0.0079,1.5464,1.9030,-0.4400
113.352,-0.0921,-0.0558,0.0807,0.0079,1.5463,1.9044,-0.4400
113.364,-0.0949,-0.0557,0.0805,0.0079,1.5463,1.9058,-0.4400
113.376,-0.0977,-0.0555,0.0804,0.0079,1.5463,1.9072,-0.4400
113.388,-0.1004,-0.0554,0.0803,0.0078,1.5463,1.9086,-0.4400
113.400,-0.1032,-0.0553,0.0802,0.0078,1.5462,1.9101,-0.4400
113.412,-0.1060,-0.0551,0.0801,0.0078,1.5462,1.9115,-0.4400
113.424,-0.1088,-0.0550,0.0800,0.0077,1.5462,1.9129,-0.4400
113.436,-0.1116,-0.0549,0.0799,0.0077,1.5461,1.9143,-0.4400
113.448,-0.1143,-0.0547,0.0798,0.0077,1.5461,1.9157,-0.4400
113.460,-0.1171,-0.0546,0.0796,0.0077,1.5461,1.9171,-0.4400
113.472,-0.1199,-0.0545,0.0795,0.0076,1.5461,1.9185,-0.4400
113.484,-0.1227,-0.0543,0.0794,0.0076,1.5460,1.9199,-0.4400
113.496,-0.1255,-0.0542,0.0793,0.0076,1.5460,1.9213,-0.4400
113.508,-0.1282,-0.0540,0.0792,0.0075,1.5460,1.9227,-0.4400
113.520,-0.1310,-0.0539,0.0791,0.0075,1.5459,1.9242,-0.4400
113.532,-0.1338,-0.0538,0.0790,0.0075,1.5459,1.9256,-0.4400
113.544,-0.1366,-0.0536,0.0789,0.0075,1.5459,1.9270,-0.4400
113.556,-0.1393,-0.0535,0.0787,0.0074,1.5459,1.9284,-0.4400
113.568,-0.1421,-0.0534,0.0786,0.0074,1.5458,1.9298,-0.4400
113.580,-0.1449,-0.0532,0.0785,0.0074,1.5458,1.9312,-0.4400
113.592,-0.1477,-0.0531,0.0784,0.0073,1.5458,1.9326,-0.4400
113.604,-0.1505,-0.0530,0.0783,0.0073,1.5458,1.9340,-0.4400
113.616,-0.1532,-0.0528,0.0782,0.0073,1.5457,1.9354,-0.4400
113.628,-0.1560,-0.0527,0.0781,0.0073,1.5457,1.9368,-0.4400
113.640,-0.1588,-0.0526,0.0780,0.0072,1.5457,1.9382,-0.4400
113.652,-0.1616,-0.0524,0.0778,0.0072,1.5456,1.9397,-0.4400
113.664,-0.1644,-0.0523,0.0777,0.0072,1.5456,1.9411,-0.4400
113.676,-0.1671,-0.0522,0.0776,0.0072,1.5456,1.9425,-0.4400
113.688,-0.1699,-0.0520,0.0775,0.0071,1.5456,1.9439,-0.4400
113.700,-0.1727,-0.0519,0.0774,0.0071,1.5455,1.9453,-0.4400
113.712,-0.1755,-0.0517,0.0773,0.0071,1.5455,1.9467,-0.4400
113.724,-0.1783,-0.0516,0.0772,0.0070,1.5455,1.9481,-0.4400
113.736,-0.1810,-0.0515,0.0771,0.0070,1.5454,1.9495,-0.4400
113.748,-0.1838,-0.0513,0.0770,0.0070,1.5454,1.9509,-0.4400
113.760,-0.1866,-0.0512,0.0768,0.0070,1.5454,1.9523,-0.4400
113.772,-0.1894,-0.0511,0.0767,0.0069,1.5454,1.9538,-0.4400
113.784,-0.1922,-0.0509,0.0766,0.0069,1.5453,1.9552,-0.4400
113.796,-0.1949,-0.0508,0.0765,0.0069,1.5453,1.9566,-0.4400
113.808,-0.1977,-0.0507,0.0764,0.0068,1.5453,1.9580,-0.4400
113.820,-0.2005,-0.0505,0.0763,0.0068,1.5453,1.9594,-0.4400
113.832,-0.2033,-0.0504,0.0762,0.0068,1.5452,1.9608,-0.4400
113.844,-0.2061,-0.0503,0.0761,0.0068,1.5452,1.9622,-0.4400
113.856,-0.2088,-0.0501,0.0759,0.0067,1.5452,1.9636,-0.4400
113.868,-0.2116,-0.0500,0.0758,0.0067,1.5451,1.9650,-0.4400
113.880,-0.2144,-0.0498,0.0757,0.0067,1.5451,1.9664,-0.4400
113.892,-0.2172,-0.0497,0.0756,0.0066,1.5451,1.9679,-0.4400
113.904,-0.2200,-0.0496,0.0755,0.0066,1.5451,1.9693,-0.4400
113.916,-0.2227,-0.0494,0.0754,0.0066,1.5450,1.9707,-0.4400
113.928,-0.2255,-0.0493,0.0753,0.0066,1.5450,1.9721,-0.4400
113.940,-0.2283,-0.0492,0.0752,0.0065,1.5450,1.9735,-0.4400
113.952,-0.2311,-0.0490,0.0750,0.0065,1.5449,1.9749,-0.4400
113.964,-0.2339,-0.0489,0.0749,0.0065,1.5449,1.9763,-0.4400
113.976,-0.2366,-0.0488,0.0748,0.0064,1.5449,1.9777,-0.4400
113.988,-0.2394,-0.0486,0.0747,0.0064,1.5449,1.9791,-0.4400
114.000,-0.2422,-0.0485,0.0746,0.0064,1.5448,1.9805,-0.4400
114.012,-0.2450,-0.0484,0.0745,0.0064,1.5448,1.9820,-0.4400
114.024,-0.2478,-0.0482,0.0744,0.0063,1.5448,1.9834,-0.4400
114.036,-0.2505,-0.0481,0.0743,0.0063,1.5448,1.9848,-0.4400
114.048,-0.2533,-0.0479,0.0741,0.0063,1.5447,1.9862,-0.4400
114.060,-0.2561,-0.0478,0.0740,0.0062,1.5447,1.9876,-0.4400
114.072,-0.2589,-0.0477,0.0739,0.0062,1.5447,1.9890,-0.4400
114.084,-0.2616,-0.0475,0.0738,0.0062,1.5446,1.9904,-0.4400
114.096,-0.2644,-0.0474,0.0737,0.0062,1.5446,1.9918,-0.4400
114.108,-0.2672,-0.0473,0.0736,0.0061,1.5446,1.9932,-0.4400
114.120,-0.2700,-0.0471,0.0735,0.0061,1.5446,1.9946,-0.4400
114.132,-0.2728,-0.0470,0.0734,0.0061,1.5445,1.9961,-0.4400
114.144,-0.2755,-0.0469,0.0732,0.0060,1.5445,1.9975,-0.4400
114.156,-0.2783,-0.0467,0.0731,0.0060,1.5445,1.9989,-0.4400
114.168,-0.2811,-0.0466,0.0730,0.0060,1.5444,2.0003,-0.4400
114.180,-0.2839,-0.0465,0.0729,0.0060,1.5444,2.0017,-0.4400
114.192,-0.2867,-0.0463,0.0728,0.0059,1.5444,2.0031,-0.4400
114.204,-0.2894,-0.0462,0.0727,0.0059,1.5444,2.0045,-0.4400
114.216,-0.2922,-0.0461,0.0726,0.0059,1.5443,2.0059,-0.4400
114.228,-0.2950,-0.0459,0.0725,0.0058,1.5443,2.0073,-0.4400
114.240,-0.2978,-0.0458,0.0723,0.0058,1.5443,2.0087,-0.4400
114.252,-0.3006,-0.0456,0.0722,0.0058,1.5442,2.0101,-0.4400
114.264,-0.3033,-0.0455,0.0721,0.0058,1.5442,2.0116,-0.4400
114.276,-0.3061,-0.0454,0.0720,0.0057,1.5442,2.0130,-0.4400
114.288,-0.3089,-0.0452,0.0719,0.0057,1.5442,2.0144,-0.4400
114.300,-0.3117,-0.0451,0.0718,0.0057,1.5441,2.0158,-0.4400
114.312,-0.3145,-0.0450,0.0717,0.0056,1.5441,2.0172,-0.4400
114.324,-0.3172,-0.0448,0.0716,0.0056,1.5441,2.0186,-0.4400
114.336,-0.3200,-0.0447,0.0714,0.0056,1.5441,2.0200,-0.4400
114.348,-0.3228,-0.0446,0.0713,0.0056,1.5440,2.0214,-0.4400
114.360,-0.3256,-0.0444,0.0712,0.0055,1.5440,2.0228,-0.4400
114.372,-0.3284,-0.0443,0.0711,0.0055,1.5440,2.0242,-0.4400
114.384,-0.3311,-0.0442,0.0710,0.0055,1.5439,2.0257,-0.4400
114.396,-0.3339,-0.0440,0.0709,0.0054,1.5439,2.0271,-0.4400
114.408,-0.3367,-0.0439,0.0708,0.0054,1.5439,2.0285,-0.4400
114.420,-0.3395,-0.0437,0.0707,0.0054,1.5439,2.0299,-0.4400
114.432,-0.3423,-0.0436,0.0705,0.0054,1.5438,2.0313,-0.4400
114.444,-0.3450,-0.0435,0.0704,0.0053,1.5438,2.0327,-0.4400
114.456,-0.3478,-0.0433,0.0703,0.0053,1.5438,2.0341,-0.4400
114.468,-0.3506,-0.0432,0.0702,0.0053,1.5437,2.0355,-0.4400
114.480,-0.3534,-0.0431,0.0701,0.0052,1.5437,2.0369,-0.4400
114.492,-0.3562,-0.0429,0.0700,0.0052,1.5437,2.0383,-0.4400
114.504,-0.3589,-0.0428,0.0699,0.0052,1.5437,2.0398,-0.4400
114.516,-0.3617,-0.0427,0.0698,0.0052,1.5436,2.0412,-0.4400
114.528,-0.3645,-0.0425,0.0697,0.0051,1.5436,2.0426,-0.4400
114.540,-0.3673,-0.0424,0.0695,0.0051,1.5436,2.0440,-0.4400
114.552,-0.3700,-0.0423,0.0694,0.0051,1.5436,2.0454,-0.4400
114.564,-0.3728,-0.0421,0.0693,0.0050,1.5435,2.0468,-0.4400
114.576,-0.3756,-0.0420,0.0692,0.0050,1.5435,2.0482,-0.4400
114.588,-0.3784,-0.0419,0.0691,0.0050,1.5435,2.0496,-0.4400
114.600,-0.3812,-0.0417,0.0690,0.0050,1.5434,2.0510,-0.4400
114.612,-0.3839,-0.0416,0.0689,0.0049,1.5434,2.0524,-0.4400
114.624,-0.3867,-0.0414,0.0688,0.0049,1.5434,2.0539,-0.4400
114.636,-0.3895,-0.0413,0.0686,0.0049,1.5434,2.0553,-0.4400
114.648,-0.3923,-0.0412,0.0685,0.0048,1.5433,2.0567,-0.4400
114.660,-0.3951,-0.0410,0.0684,0.0048,1.5433,2.0581,-0.4400
114.672,-0.3978,-0.0409,0.0683,0.0048,1.5433,2.0595,-0.4400
114.684,-0.4006,-0.0408,0.0682,0.0048,1.5432,2.0609,-0.4400
114.696,-0.4034,-0.0406,0.0681,0.0047,1.5432,2.0623,-0.4400
114.708,-0.4062,-0.0405,0.0680,0.0047,1.5432,2.0637,-0.4400
114.720,-0.4090,-0.0404,0.0679,0.0047,1.5432,2.0651,-0.4400
114.732,-0.4117,-0.0402,0.0677,0.0046,1.5431,2.0665,-0.4400
114.744,-0.4145,-0.0401,0.0676,0.0046,1.5431,2.0680,-0.4400
114.756,-0.4173,-0.0400,0.0675,0.0046,1.5431,2.0694,-0.4400
114.768,-0.4201,-0.0398,0.0674,0.0046,1.5431,2.0708,-0.4400
114.780,-0.4229,-0.0397,0.0673,0.0045,1.5430,2.0722,-0.4400
114.792,-0.4256,-0.0395,0.0672,0.0045,1.5430,2.0736,-0.4400
114.804,-0.4284,-0.0394,0.0671,0.0045,1.5430,2.0750,-0.4400
114.816,-0.4312,-0.0393,0.0670,0.0044,1.5429,2.0764,-0.4400
114.828,-0.4340,-0.0391,0.0668,0.0044,1.5429,2.0778,-0.4400
114.840,-0.4368,-0.0390,0.0667,0.0044,1.5429,2.0792,-0.4400
114.852,-0.4395,-0.0389,0.0666,0.0044,1.5429,2.0806,-0.4400
114.864,-0.4423,-0.0387,0.0665,0.0043,1.5428,2.0820,-0.4400
114.876,-0.4451,-0.0386,0.0664,0.0043,1.5428,2.0835,-0.4400
114.888,-0.4479,-0.0385,0.0663,0.0043,1.5428,2.0849,-0.4400
114.900,-0.4507,-0.0383,0.0662,0.0042,1.5427,2.0863,-0.4400
114.912,-0.4534,-0.0382,0.0661,0.0042,1.5427,2.0877,-0.4400
114.924,-0.4562,-0.0381,0.0659,0.0042,1.5427,2.0891,-0.4400
114.936,-0.4590,-0.0379,0.0658,0.0042,1.5427,2.0905,-0.4400
114.948,-0.4618,-0.0378,0.0657,0.0041,1.5426,2.0919,-0.4400
